"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 18 12:33:05 GMT 2021","Thu Feb 18 12:33:23 GMT 2021","18216","","user-session-admin @user-session-admin","","user-session-admin @user-session-admin","User can log into the ui @portal @functional @TEST-login","User can log into the ui @portal @functional @TEST-login",""
"failed","Thu Feb 18 12:33:05 GMT 2021","Thu Feb 18 12:33:42 GMT 2021","36800","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","User can update the non-compliant routes API URL {""url"":""icap-client-qa.uksouth.cloudapp.azure.com""} @portal @functional @TEST-158","User can update the non-compliant routes API URL {""url"":""icap-client-qa.uksouth.cloudapp.azure.com""} @portal @functional @TEST-158",""
"failed","Thu Feb 18 12:33:05 GMT 2021","Thu Feb 18 12:33:37 GMT 2021","32221","","request-history-log @request-history-log","","request-history-log @request-history-log","User can filter the transactions log view using a combination of multiple filters {""riskFilter"":""Safe"",""typeFilter"":""docx"",""fileIdFilter"":"""",""appliedFilters"":""Safe_docx"",""fileType"":""Docx"",""fileRisk"":""Safe""} @portal @functional @TEST-179","User can filter the transactions log view using a combination of multiple filters {""riskFilter"":""Safe"",""typeFilter"":""docx"",""fileIdFilter"":"""",""appliedFilters"":""Safe_docx"",""fileType"":""Docx"",""fileRisk"":""Safe""} @portal @functional @TEST-179",""
"passed","Thu Feb 18 12:34:14 GMT 2021","Thu Feb 18 12:34:51 GMT 2021","36797","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","User can delete a draft policy {""FileType"":""excel"",""ContentFlag"":""ExternalHyperlinks"",""DraftFlagType"":""sanitise"",""CurrentFlagType"":""disallow""} @portal @functional @TEST-239","User can delete a draft policy {""FileType"":""excel"",""ContentFlag"":""ExternalHyperlinks"",""DraftFlagType"":""sanitise"",""CurrentFlagType"":""disallow""} @portal @functional @TEST-239",""
"skipped","Thu Feb 18 12:36:45 GMT 2021","Thu Feb 18 12:36:45 GMT 2021","0","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","A existing user record can be update {""username"":""usertoupdate"",""firstname"":""fntoupdate"",""lastname"":""lntoupdate"",""email"":""emailtoupdate@glasswalltest.co"",""newfirstname"":""newfname""} @functional @portal @TEST-update","A existing user record can be update {""username"":""usertoupdate"",""firstname"":""fntoupdate"",""lastname"":""lntoupdate"",""email"":""emailtoupdate@glasswalltest.co"",""newfirstname"":""newfname""} @functional @portal @TEST-update",""
"passed","Thu Feb 18 12:33:05 GMT 2021","Thu Feb 18 12:33:39 GMT 2021","33975","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","User can cancel a draft policy creation {""FileType"":""powerpoint"",""ContentFlag"":""Metadata"",""DraftFlagType"":""disallow"",""CurrentFlagType"":""sanitise""} @portal @functional @TEST-213","User can cancel a draft policy creation {""FileType"":""powerpoint"",""ContentFlag"":""Metadata"",""DraftFlagType"":""disallow"",""CurrentFlagType"":""sanitise""} @portal @functional @TEST-213",""
"skipped","Thu Feb 18 12:36:45 GMT 2021","Thu Feb 18 12:36:45 GMT 2021","0","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","I can delete another user from the page {""email"":""recordtodelete@glasswalltest.co""} @functional @TEST-172 @portal","I can delete another user from the page {""email"":""recordtodelete@glasswalltest.co""} @functional @TEST-172 @portal",""
"passed","Thu Feb 18 12:34:51 GMT 2021","Thu Feb 18 12:35:28 GMT 2021","36981","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","User can publish a draft Adaptation Policy {""FileType"":""pdf"",""ContentFlag"":""Acroform"",""DraftFlagType"":""disallow"",""CurrentFlagType"":""sanitise""} @portal @functional @TEST-240","User can publish a draft Adaptation Policy {""FileType"":""pdf"",""ContentFlag"":""Acroform"",""DraftFlagType"":""disallow"",""CurrentFlagType"":""sanitise""} @portal @functional @TEST-240",""
"passed","Thu Feb 18 12:34:01 GMT 2021","Thu Feb 18 12:34:03 GMT 2021","2162","","File Processing:","","File Processing:","Supported office files process is successful @office @fileprocess @functional","Supported office files process is successful @office @fileprocess @functional",""
"passed","Thu Feb 18 12:37:23 GMT 2021","Thu Feb 18 12:37:48 GMT 2021","24421","","content-management-policy-history @content-management-policy-history","","content-management-policy-history @content-management-policy-history","User can change the number of previous polcy records displayed on a page {""itemCount"":""100"",""rowCount"":""100""} @functional @portal @TEST-217","User can change the number of previous polcy records displayed on a page {""itemCount"":""100"",""rowCount"":""100""} @functional @portal @TEST-217",""
"passed","Thu Feb 18 12:36:53 GMT 2021","Thu Feb 18 12:37:38 GMT 2021","44976","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","User can filter the log by file type {""filter"":""png"",""filteredFile"":""Png""} @portal @functional @TEST-180","User can filter the log by file type {""filter"":""png"",""filteredFile"":""Png""} @portal @functional @TEST-180",""
"passed","Thu Feb 18 12:33:05 GMT 2021","Thu Feb 18 12:33:53 GMT 2021","47815","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","User can filter the log by file type {""filter"":""docx"",""filteredFile"":""Docx""} @portal @functional @TEST-180","User can filter the log by file type {""filter"":""docx"",""filteredFile"":""Docx""} @portal @functional @TEST-180",""
"passed","Thu Feb 18 12:35:38 GMT 2021","Thu Feb 18 12:36:08 GMT 2021","30026","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","A new user cannot be added with a invalid email {""username"":""autotester"",""firstname"":""autotesterfn"",""lastname"":""autotesterln"",""email"":""autotester1@""} @functional @TEST-185 @portal","A new user cannot be added with a invalid email {""username"":""autotester"",""firstname"":""autotesterfn"",""lastname"":""autotesterln"",""email"":""autotester1@""} @functional @TEST-185 @portal",""
"passed","Thu Feb 18 12:34:03 GMT 2021","Thu Feb 18 12:34:05 GMT 2021","2196","","File Processing:","","File Processing:","Supported image files process is successful @images @fileprocess @functional","Supported image files process is successful @images @fileprocess @functional",""
"passed","Thu Feb 18 12:34:15 GMT 2021","Thu Feb 18 12:34:57 GMT 2021","41880","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","User can filter the request log using a custom range and see all transactions within that range {""datetimeFrom"":""11/02/2021 10:00 AM"",""datetimeTo"":""12/02/2021 10:00 AM""} @portal @functional @TEST-235","User can filter the request log using a custom range and see all transactions within that range {""datetimeFrom"":""11/02/2021 10:00 AM"",""datetimeTo"":""12/02/2021 10:00 AM""} @portal @functional @TEST-235",""
"passed","Thu Feb 18 12:33:31 GMT 2021","Thu Feb 18 12:34:04 GMT 2021","32653","","content-management-previous-policy @content-management-previous-policy","","content-management-previous-policy @content-management-previous-policy","User can activate a previous policy @portal @functional @TEST-219","User can activate a previous policy @portal @functional @TEST-219",""
"passed","Thu Feb 18 12:34:10 GMT 2021","Thu Feb 18 12:34:13 GMT 2021","2390","","File Processing:","","File Processing:","Supported archive files process is successful @archives @fileprocess @functional","Supported archive files process is successful @archives @fileprocess @functional",""
"failed","Thu Feb 18 12:35:37 GMT 2021","Thu Feb 18 12:36:06 GMT 2021","28872","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","The request log is sorted by timestamp, newest to oldest @portal @functional @TEST-242","The request log is sorted by timestamp, newest to oldest @portal @functional @TEST-242",""
"passed","Thu Feb 18 12:33:42 GMT 2021","Thu Feb 18 12:34:10 GMT 2021","28371","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","User can change the outcome of unprocessable files {""routeOption"":""relay-unprocessableFileTypes"",""updatedRouteOption"":""Relay""} @portal @functional @TEST-183","User can change the outcome of unprocessable files {""routeOption"":""relay-unprocessableFileTypes"",""updatedRouteOption"":""Relay""} @portal @functional @TEST-183",""
"passed","Thu Feb 18 12:33:52 GMT 2021","Thu Feb 18 12:34:15 GMT 2021","22924","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""24 Hours"",""datetimeFrom"":""24"",""datetimeTo"":""current time""} @portal @functional @TEST-167","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""24 Hours"",""datetimeFrom"":""24"",""datetimeTo"":""current time""} @portal @functional @TEST-167",""
