"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 23 08:03:39 GMT 2020","Mon Nov 23 08:03:50 GMT 2020","10878","","request-history-log @request-history-log","","request-history-log @request-history-log","I am able to change the number of files displayed on the page {""itemCount"":""25"",""fileCount"":""4""} @smoke @TEST-166","I am able to change the number of files displayed on the page {""itemCount"":""25"",""fileCount"":""4""} @smoke @TEST-166",""
"failed","Mon Nov 23 08:03:58 GMT 2020","Mon Nov 23 08:04:08 GMT 2020","10883","","dashboard-requests-metrics-display @dashboard-requests-metrics-display","","dashboard-requests-metrics-display @dashboard-requests-metrics-display","The count of files requests processed is updated based on processing status {""file"":""blocked_file.doc"",""fileOutcome"":""Blocked By Policy"",""TFUpdateByValue"":""0"",""TRUpdateByValue"":""1"",""MFUpdateByValue"":""0""} @smoke @TEST-224 @Fail-Code","The count of files requests processed is updated based on processing status {""file"":""blocked_file.doc"",""fileOutcome"":""Blocked By Policy"",""TFUpdateByValue"":""0"",""TRUpdateByValue"":""1"",""MFUpdateByValue"":""0""} @smoke @TEST-224 @Fail-Code",""
"passed","Mon Nov 23 08:04:14 GMT 2020","Mon Nov 23 08:04:36 GMT 2020","22173","","content-management-previous-policy @content-management-previous-policy","","content-management-previous-policy @content-management-previous-policy","I can activate a previous policy @smoke @TEST-219","I can activate a previous policy @smoke @TEST-219",""
"failed","Mon Nov 23 08:03:35 GMT 2020","Mon Nov 23 08:03:46 GMT 2020","10995","","dashboard-requests-metrics-display @dashboard-requests-metrics-display","","dashboard-requests-metrics-display @dashboard-requests-metrics-display","The file risk count is updated for every file processed based on the outcome {""risk"":""Allowed By Policy"",""file"":""issues.docx"",""increasedValue"":""1""} @smoke @TEST-223 @Fail-Code","The file risk count is updated for every file processed based on the outcome {""risk"":""Allowed By Policy"",""file"":""issues.docx"",""increasedValue"":""1""} @smoke @TEST-223 @Fail-Code",""
"passed","Mon Nov 23 08:05:18 GMT 2020","Mon Nov 23 08:05:40 GMT 2020","22332","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","I can edit policy content flags {""FileType"":""excel"",""ContentFlags"":""externalHyperlinks"",""FlagType"":""disallow""} @functional @smoke @TEST-214","I can edit policy content flags {""FileType"":""excel"",""ContentFlags"":""externalHyperlinks"",""FlagType"":""disallow""} @functional @smoke @TEST-214",""
"failed","Mon Nov 23 08:03:58 GMT 2020","Mon Nov 23 08:04:09 GMT 2020","10847","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","A new user cannot be added with a invalid email {""name"":""InvalidUser2"",""email"":""Invalid""} @smoke @TEST-185 @Fail-app","A new user cannot be added with a invalid email {""name"":""InvalidUser2"",""email"":""Invalid""} @smoke @TEST-185 @Fail-app",""
"failed","Mon Nov 23 08:05:26 GMT 2020","Mon Nov 23 08:05:37 GMT 2020","10934","","dashboard-requests-filtering-by-process-date @dashboard-requests-filtering-by-process-date","","dashboard-requests-filtering-by-process-date @dashboard-requests-filtering-by-process-date","I am able to filter the dashboard requests by time {""timeInterval"":""12 Hours"",""datetimeFrom"":""12"",""datetimeTo"":""current time""} @smoke @TEST-151_time","I am able to filter the dashboard requests by time {""timeInterval"":""12 Hours"",""datetimeFrom"":""12"",""datetimeTo"":""current time""} @smoke @TEST-151_time",""
"passed","Mon Nov 23 08:03:11 GMT 2020","Mon Nov 23 08:03:39 GMT 2020","28483","","request-history-filtering-by-risk-outcome @request-history-filtering-by-risk-outcome","","request-history-filtering-by-risk-outcome @request-history-filtering-by-risk-outcome","I can filter the log by file risks {""filter"":""Safe"",""filteredFile"":""Safe""} @functional @smoke @TEST-164","I can filter the log by file risks {""filter"":""Safe"",""filteredFile"":""Safe""} @functional @smoke @TEST-164",""
"passed","Mon Nov 23 08:04:26 GMT 2020","Mon Nov 23 08:04:54 GMT 2020","27339","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","filter the log by file type {""filter"":""pdf"",""filteredFile"":""Pdf""} @functional @smoke @TEST-163","filter the log by file type {""filter"":""pdf"",""filteredFile"":""Pdf""} @functional @smoke @TEST-163",""
"failed","Mon Nov 23 08:05:15 GMT 2020","Mon Nov 23 08:05:26 GMT 2020","10934","","dashboard-requests-filtering-by-process-date @dashboard-requests-filtering-by-process-date","","dashboard-requests-filtering-by-process-date @dashboard-requests-filtering-by-process-date","I am able to filter the dashboard requests by time {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @smoke @TEST-151_time","I am able to filter the dashboard requests by time {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @smoke @TEST-151_time",""
"passed","Mon Nov 23 08:04:41 GMT 2020","Mon Nov 23 08:04:54 GMT 2020","13184","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","I can change the outcome of Glasswall Blocked files {""routeOption"":""Relay"",""updatedRouteOption"":""Relay""} @smoke @TEST-187","I can change the outcome of Glasswall Blocked files {""routeOption"":""Relay"",""updatedRouteOption"":""Relay""} @smoke @TEST-187",""
"failed","Mon Nov 23 08:03:10 GMT 2020","Mon Nov 23 08:03:22 GMT 2020","11771","","file-drop-file-process-result-view @file-drop-file-process-result-view","","file-drop-file-process-result-view @file-drop-file-process-result-view","I can download the full analysis report of a processed file {""supportedFile"":""src/data/input/issues.docx"",""analysisReport"":""issues.docx.xml""} @smoke @TEST-227","I can download the full analysis report of a processed file {""supportedFile"":""src/data/input/issues.docx"",""analysisReport"":""issues.docx.xml""} @smoke @TEST-227",""
"failed","Mon Nov 23 08:03:24 GMT 2020","Mon Nov 23 08:03:35 GMT 2020","11289","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","I can filter the risk legend {""chart"":""pie"",""fileRisk"":""Blocked By Policy"",""filteredRisk"":""Blocked By Policy""} @smoke @TEST-192 @Fail-App","I can filter the risk legend {""chart"":""pie"",""fileRisk"":""Blocked By Policy"",""filteredRisk"":""Blocked By Policy""} @smoke @TEST-192 @Fail-App",""
"passed","Mon Nov 23 08:05:40 GMT 2020","Mon Nov 23 08:06:20 GMT 2020","39509","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","A user is able to change all content flags for all file type in policy page {""FileType"":""word"",""FlagType"":""sanitise""} @functional @smoke @TEST-215","A user is able to change all content flags for all file type in policy page {""FileType"":""word"",""FlagType"":""sanitise""} @functional @smoke @TEST-215",""
"passed","Mon Nov 23 08:03:10 GMT 2020","Mon Nov 23 08:03:28 GMT 2020","17082","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","I can filter the request log using the time interval {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @functional @smoke @TEST-167 @Fail-code","I can filter the request log using the time interval {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @functional @smoke @TEST-167 @Fail-code",""
"passed","Mon Nov 23 08:04:28 GMT 2020","Mon Nov 23 08:04:41 GMT 2020","13217","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","I can change the outcome of unprocessable files {""routeOption"":""Refer"",""updatedRouteOption"":""Refer""} @smoke @TEST-183","I can change the outcome of unprocessable files {""routeOption"":""Refer"",""updatedRouteOption"":""Refer""} @smoke @TEST-183",""
"passed","Mon Nov 23 08:04:29 GMT 2020","Mon Nov 23 08:04:42 GMT 2020","13282","","user-session-admin @user-session-admin","","user-session-admin @user-session-admin","I am able to log out of the ui @smoke @TEST-","I am able to log out of the ui @smoke @TEST-",""
"passed","Mon Nov 23 08:03:50 GMT 2020","Mon Nov 23 08:04:32 GMT 2020","41425","","request-history-log @request-history-log","","request-history-log @request-history-log","Validate requests log view using a combination of multiple filters {""riskFilter"":""Safe"",""typeFilter"":""png"",""fileIdFilter"":"""",""appliedFilters"":""Safe_png"",""filterValues"":""SAFE_png""} @functional @smoke @TEST-179","Validate requests log view using a combination of multiple filters {""riskFilter"":""Safe"",""typeFilter"":""png"",""fileIdFilter"":"""",""appliedFilters"":""Safe_png"",""filterValues"":""SAFE_png""} @functional @smoke @TEST-179",""
"passed","Mon Nov 23 08:04:42 GMT 2020","Mon Nov 23 08:05:17 GMT 2020","34638","","user-session-admin @user-session-admin","","user-session-admin @user-session-admin","I am able to update my password {""CurrentPassword"":""OldPassword1?"",""NewPassword"":""NewPassword2)"",""ConfirmNewPassword"":""NewPassword2)""} @smoke @TEST-","I am able to update my password {""CurrentPassword"":""OldPassword1?"",""NewPassword"":""NewPassword2)"",""ConfirmNewPassword"":""NewPassword2)""} @smoke @TEST-",""
"failed","Mon Nov 23 08:04:53 GMT 2020","Mon Nov 23 08:05:04 GMT 2020","10865","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","I can filter the risk legend {""chart"":""line graph"",""fileRisk"":""Allowed By Policy"",""filteredRisk"":""Allowed By Policy""} @smoke @TEST-192 @Fail-App","I can filter the risk legend {""chart"":""line graph"",""fileRisk"":""Allowed By Policy"",""filteredRisk"":""Allowed By Policy""} @smoke @TEST-192 @Fail-App",""
