"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jan 21 15:50:39 GMT 2021","Thu Jan 21 15:51:13 GMT 2021","34491","","request-history-log @request-history-log","","request-history-log @request-history-log","User can remove applied filters {""filterOne"":""docx"",""filterTwo"":""Safe"",""filterToRemove"":""docx"",""appliedFilter"":""Safe"",""filterValues"":""SAFE""} @functional @TEST-189","User can remove applied filters {""filterOne"":""docx"",""filterTwo"":""Safe"",""filterToRemove"":""docx"",""appliedFilter"":""Safe"",""filterValues"":""SAFE""} @functional @TEST-189",""
"passed","Thu Jan 21 15:50:09 GMT 2021","Thu Jan 21 15:50:23 GMT 2021","14587","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""24 Hours"",""datetimeFrom"":""24"",""datetimeTo"":""current time""} @functional @TEST-167","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""24 Hours"",""datetimeFrom"":""24"",""datetimeTo"":""current time""} @functional @TEST-167",""
"passed","Thu Jan 21 15:49:36 GMT 2021","Thu Jan 21 15:50:04 GMT 2021","28074","","request-history-filtering-by-risk-outcome @request-history-filtering-by-risk-outcome","","request-history-filtering-by-risk-outcome @request-history-filtering-by-risk-outcome","User can filter the log by file risks {""filter"":""Safe"",""filteredFile"":""Safe""} @functional @TEST-163","User can filter the log by file risks {""filter"":""Safe"",""filteredFile"":""Safe""} @functional @TEST-163",""
"failed","Thu Jan 21 15:50:54 GMT 2021","Thu Jan 21 15:51:29 GMT 2021","34914","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","User can update the current Adaptation policy settings {""FileType"":""excel"",""ContentFlag"":""InternalHyperlinks"",""DraftFlagType"":""sanitise"",""CurrentFlagType"":""disallow""} @functional @TEST-214","User can update the current Adaptation policy settings {""FileType"":""excel"",""ContentFlag"":""InternalHyperlinks"",""DraftFlagType"":""sanitise"",""CurrentFlagType"":""disallow""} @functional @TEST-214",""
"passed","Thu Jan 21 15:49:36 GMT 2021","Thu Jan 21 15:50:02 GMT 2021","26439","","content-management-policy-application-to-files @content-management-policy-application-to-files","","content-management-policy-application-to-files @content-management-policy-application-to-files","The current Content Management Policy is correctly applied to processed files {""fileType"":""word"",""contentFlag"":""InternalHyperlinks"",""flagType"":""sanitise"",""file"":""issues.docx"",""fileOutcome"":""Sanitised"",""fileExtension"":""Docx"",""outcomeValue"":""Safe""} @functional @TEST-212","The current Content Management Policy is correctly applied to processed files {""fileType"":""word"",""contentFlag"":""InternalHyperlinks"",""flagType"":""sanitise"",""file"":""issues.docx"",""fileOutcome"":""Sanitised"",""fileExtension"":""Docx"",""outcomeValue"":""Safe""} @functional @TEST-212",""
"passed","Thu Jan 21 15:50:42 GMT 2021","Thu Jan 21 15:50:58 GMT 2021","15265","","request-history-file-detail-view @request-history-file-detail-view","","request-history-file-detail-view @request-history-file-detail-view","User can view more details on a previously processed file {""fileId"":""11aded86-a598-4c42-a8c8-094c01012ae0"",""issue"":""97976586"",""datetimeFrom"":""18/01/2021 19:00 PM"",""datetimeTo"":""18/01/2021 23:59 PM""} @functional @TEST-169","User can view more details on a previously processed file {""fileId"":""11aded86-a598-4c42-a8c8-094c01012ae0"",""issue"":""97976586"",""datetimeFrom"":""18/01/2021 19:00 PM"",""datetimeTo"":""18/01/2021 23:59 PM""} @functional @TEST-169",""
"failed","Thu Jan 21 15:49:36 GMT 2021","Thu Jan 21 15:49:52 GMT 2021","15826","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","User can update the non-compliant routes API URL {""url"":""icap-client-qa.uksouth.cloudapp.azure.com""} @functional @TEST-158","User can update the non-compliant routes API URL {""url"":""icap-client-qa.uksouth.cloudapp.azure.com""} @functional @TEST-158",""
"passed","Thu Jan 21 15:49:36 GMT 2021","Thu Jan 21 15:49:54 GMT 2021","18074","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @functional @TEST-167","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @functional @TEST-167",""
"passed","Thu Jan 21 15:51:29 GMT 2021","Thu Jan 21 15:52:06 GMT 2021","36753","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","User can delete a draft policy {""FileType"":""excel"",""ContentFlag"":""ExternalHyperlinks"",""DraftFlagType"":""sanitise"",""CurrentFlagType"":""disallow""} @functional @TEST-239","User can delete a draft policy {""FileType"":""excel"",""ContentFlag"":""ExternalHyperlinks"",""DraftFlagType"":""sanitise"",""CurrentFlagType"":""disallow""} @functional @TEST-239",""
"failed","Thu Jan 21 15:51:26 GMT 2021","Thu Jan 21 15:51:38 GMT 2021","12278","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","Transactions can be sorted by time @functional @TEST-243","Transactions can be sorted by time @functional @TEST-243",""
"passed","Thu Jan 21 15:50:53 GMT 2021","Thu Jan 21 15:51:15 GMT 2021","22843","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","User cannot filter the date range to a time greater than 24 hours {""datetimeFrom"":""20/10/2020 0:45 AM"",""datetimeTo"":""26/10/2020 13:45 PM""} @functional @TEST-184","User cannot filter the date range to a time greater than 24 hours {""datetimeFrom"":""20/10/2020 0:45 AM"",""datetimeTo"":""26/10/2020 13:45 PM""} @functional @TEST-184",""
"failed","Thu Jan 21 15:52:41 GMT 2021","Thu Jan 21 15:53:41 GMT 2021","59750","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","User can update and publish both Adaptation and NCFS policies at the same time {""FileType"":""word"",""ContentFlag"":""EmbeddedImages"",""FlagType"":""sanitise"",""url"":""icap-client-qa.uksouth.cloudapp.azure.com"",""CurrentFlagType"":""disallow"",""CurrentUrl"":""testPrecondition""} @functional @TEST-241","User can update and publish both Adaptation and NCFS policies at the same time {""FileType"":""word"",""ContentFlag"":""EmbeddedImages"",""FlagType"":""sanitise"",""url"":""icap-client-qa.uksouth.cloudapp.azure.com"",""CurrentFlagType"":""disallow"",""CurrentUrl"":""testPrecondition""} @functional @TEST-241",""
"failed","Thu Jan 21 15:50:05 GMT 2021","Thu Jan 21 15:50:17 GMT 2021","12594","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","User can change the outcome of Glasswall Blocked files {""routeOption"":""block-glasswallBlockedFiles"",""updatedRouteOption"":""Block""} @functional @TEST-187","User can change the outcome of Glasswall Blocked files {""routeOption"":""block-glasswallBlockedFiles"",""updatedRouteOption"":""Block""} @functional @TEST-187",""
"passed","Thu Jan 21 15:50:23 GMT 2021","Thu Jan 21 15:50:53 GMT 2021","29258","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","User can filter the request log using a custom range and see all transactions within that range {""datetimeFrom"":""11/01/2021 0:56 AM"",""datetimeTo"":""12/01/2021 0:56 AM""} @functional @TEST-235","User can filter the request log using a custom range and see all transactions within that range {""datetimeFrom"":""11/01/2021 0:56 AM"",""datetimeTo"":""12/01/2021 0:56 AM""} @functional @TEST-235",""
"failed","Thu Jan 21 15:49:52 GMT 2021","Thu Jan 21 15:50:05 GMT 2021","12698","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","User can change the outcome of unprocessable files {""routeOption"":""relay-unprocessableFileTypes"",""updatedRouteOption"":""Relay""} @functional @TEST-183","User can change the outcome of unprocessable files {""routeOption"":""relay-unprocessableFileTypes"",""updatedRouteOption"":""Relay""} @functional @TEST-183",""
"failed","Thu Jan 21 15:50:30 GMT 2021","Thu Jan 21 15:50:42 GMT 2021","12284","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","A set routing policy for unprocessable files is correctly applied to submitted files {""policyAction"":""relay-unprocessableFileTypes"",""file"":""structuralIssues.xlsx"",""fileOutcome"":""relayed"",""outcomeValue"":""Allowed by Policy""} @functional @TEST-234","A set routing policy for unprocessable files is correctly applied to submitted files {""policyAction"":""relay-unprocessableFileTypes"",""file"":""structuralIssues.xlsx"",""fileOutcome"":""relayed"",""outcomeValue"":""Allowed by Policy""} @functional @TEST-234",""
"failed","Thu Jan 21 15:51:18 GMT 2021","Thu Jan 21 15:51:29 GMT 2021","10277","","request-history-file-detail-view @request-history-file-detail-view","","request-history-file-detail-view @request-history-file-detail-view","User can view the details of the content management policy applied on a file {""file"":""issues.docx""} @functional @TEST-169_4","User can view the details of the content management policy applied on a file {""file"":""issues.docx""} @functional @TEST-169_4",""
"passed","Thu Jan 21 15:49:36 GMT 2021","Thu Jan 21 15:49:53 GMT 2021","17370","","user-session-admin @user-session-admin","","user-session-admin @user-session-admin","User can log into the ui {""username"":""user@testuksouth.com"",""password"":""Password123""} @functional @TEST-login","User can log into the ui {""username"":""user@testuksouth.com"",""password"":""Password123""} @functional @TEST-login",""
"failed","Thu Jan 21 15:50:58 GMT 2021","Thu Jan 21 15:51:08 GMT 2021","10256","","request-history-file-detail-view @request-history-file-detail-view","","request-history-file-detail-view @request-history-file-detail-view","User can view structural issues on a file {""file"":""structuralIssues.xlsx"",""issue"":""End of stream 'wsSortMap1.xml' not reached""} @functional @TEST-169_2","User can view structural issues on a file {""file"":""structuralIssues.xlsx"",""issue"":""End of stream 'wsSortMap1.xml' not reached""} @functional @TEST-169_2",""
