"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 20 16:05:05 GMT 2021","Wed Jan 20 16:05:21 GMT 2021","15608","","request-history-log @request-history-log","","request-history-log @request-history-log","User can change the number of files displayed on the page {""itemCount"":""25"",""fileCount"":""4""} @success @prototype @TEST-166","User can change the number of files displayed on the page {""itemCount"":""25"",""fileCount"":""4""} @success @prototype @TEST-166",""
"failed","Wed Jan 20 16:05:44 GMT 2021","Wed Jan 20 16:05:54 GMT 2021","10265","","dashboard-requests-filtering-by-process-date @dashboard-requests-filtering-by-process-date","","dashboard-requests-filtering-by-process-date @dashboard-requests-filtering-by-process-date","User can view the performance metrics by date/time using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @success @prototype @TEST-152","User can view the performance metrics by date/time using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @success @prototype @TEST-152",""
"passed","Wed Jan 20 16:05:21 GMT 2021","Wed Jan 20 16:05:44 GMT 2021","22880","","request-history-log @request-history-log","","request-history-log @request-history-log","User can filter the log using file id {""filter"":""11aded86-a598-4c42-a8c8-094c01012ae0"",""filteredFile"":""11aded86-a598-4c42-a8c8-094c01012ae0""} @prototype @TEST-164","User can filter the log using file id {""filter"":""11aded86-a598-4c42-a8c8-094c01012ae0"",""filteredFile"":""11aded86-a598-4c42-a8c8-094c01012ae0""} @prototype @TEST-164",""
"failed","Wed Jan 20 16:05:20 GMT 2021","Wed Jan 20 16:05:31 GMT 2021","10290","","file-drop-file-process-result-view @file-drop-file-process-result-view","","file-drop-file-process-result-view @file-drop-file-process-result-view","User can see the result of a repaired file with the issues removed {""activeContentFile"":""src/data/input/file1.docx"",""activeContent"":""Internal Hyperlinks present in CT_Bookmark"",""repairedObject"":""APP segment removed"",""processStatus"":""Your file has been processed""} @Fail-app @prototype @TEST-228","User can see the result of a repaired file with the issues removed {""activeContentFile"":""src/data/input/file1.docx"",""activeContent"":""Internal Hyperlinks present in CT_Bookmark"",""repairedObject"":""APP segment removed"",""processStatus"":""Your file has been processed""} @Fail-app @prototype @TEST-228",""
"failed","Wed Jan 20 16:05:20 GMT 2021","Wed Jan 20 16:05:31 GMT 2021","10395","","dashboard-requests-metrics-display @dashboard-requests-metrics-display","","dashboard-requests-metrics-display @dashboard-requests-metrics-display","User can see the count of files processed by risk updated for every file processed {""risk"":""Blocked By Policy"",""file"":""blocked_file.doc"",""increasedValue"":""1""} @prototype @TEST-223 @Fail-app","User can see the count of files processed by risk updated for every file processed {""risk"":""Blocked By Policy"",""file"":""blocked_file.doc"",""increasedValue"":""1""} @prototype @TEST-223 @Fail-app",""
"failed","Wed Jan 20 16:05:06 GMT 2021","Wed Jan 20 16:05:20 GMT 2021","14335","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","I can add a new user to the ui {""name"":""tester1"",""email"":""tester1@glasswalltest.co""} @prototype @TEST-171 @Fail-app","I can add a new user to the ui {""name"":""tester1"",""email"":""tester1@glasswalltest.co""} @prototype @TEST-171 @Fail-app",""
"passed","Wed Jan 20 16:06:25 GMT 2021","Wed Jan 20 16:06:57 GMT 2021","31585","","user-session-admin @user-session-admin","","user-session-admin @user-session-admin","I am able to update my password {""CurrentPassword"":""OldPassword1?"",""NewPassword"":""NewPassword2)"",""ConfirmNewPassword"":""NewPassword2)""} @success @prototype @TEST-237","I am able to update my password {""CurrentPassword"":""OldPassword1?"",""NewPassword"":""NewPassword2)"",""ConfirmNewPassword"":""NewPassword2)""} @success @prototype @TEST-237",""
"failed","Wed Jan 20 16:05:31 GMT 2021","Wed Jan 20 16:05:42 GMT 2021","11267","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","I can delete another user from the page {""name"":""tester2"",""email"":""tester2@glasswalltest.co""} @prototype @TEST-172 @Fail-app","I can delete another user from the page {""name"":""tester2"",""email"":""tester2@glasswalltest.co""} @prototype @TEST-172 @Fail-app",""
"failed","Wed Jan 20 16:05:21 GMT 2021","Wed Jan 20 16:05:33 GMT 2021","11228","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","User can filter the risk legend {""chart"":""line graph"",""fileRisk"":""Allowed By NCFS"",""filteredRisk"":""Allowed By NCFS""} @prototype @TEST-192 @Fail-App","User can filter the risk legend {""chart"":""line graph"",""fileRisk"":""Allowed By NCFS"",""filteredRisk"":""Allowed By NCFS""} @prototype @TEST-192 @Fail-App",""
"failed","Wed Jan 20 16:05:31 GMT 2021","Wed Jan 20 16:05:41 GMT 2021","10348","","dashboard-requests-metrics-display @dashboard-requests-metrics-display","","dashboard-requests-metrics-display @dashboard-requests-metrics-display","The count of files requests processed is updated based on processing status {""file"":""safe_file.xlsx"",""fileOutcome"":""Safe"",""TFUpdateByValue"":""1"",""TRUpdateByValue"":""1"",""MFUpdateByValue"":""1""} @Fail-app @prototype @TEST-224","The count of files requests processed is updated based on processing status {""file"":""safe_file.xlsx"",""fileOutcome"":""Safe"",""TFUpdateByValue"":""1"",""TRUpdateByValue"":""1"",""MFUpdateByValue"":""1""} @Fail-app @prototype @TEST-224",""
