"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Dec 14 18:32:46 GMT 2020","Mon Dec 14 18:32:46 GMT 2020","0","","file-drop-file-processing @file-drop-file-processing","","file-drop-file-processing @file-drop-file-processing","An error message is produced when file drop is unable to process a file {""file"":""src/data/input/icaptest.ps1"",""error"":""Please use a supported file type""} @success @prototype @TEST-231","An error message is produced when file drop is unable to process a file {""file"":""src/data/input/icaptest.ps1"",""error"":""Please use a supported file type""} @success @prototype @TEST-231",""
"skipped","Mon Dec 14 18:32:39 GMT 2020","Mon Dec 14 18:32:39 GMT 2020","0","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","I can only update the non-compliant routes API URL with a valid one {""url"":""invalidurl"",""message"":""error""} @prototype @TEST-158_159 @Fail-app","I can only update the non-compliant routes API URL with a valid one {""url"":""invalidurl"",""message"":""error""} @prototype @TEST-158_159 @Fail-app",""
"skipped","Mon Dec 14 18:32:39 GMT 2020","Mon Dec 14 18:32:39 GMT 2020","0","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","I can delete another user from the page {""name"":""tester2"",""email"":""tester2@glasswalltest.co""} @prototype @TEST-172 @Fail-app","I can delete another user from the page {""name"":""tester2"",""email"":""tester2@glasswalltest.co""} @prototype @TEST-172 @Fail-app",""
"failed","Mon Dec 14 18:32:35 GMT 2020","Mon Dec 14 18:32:38 GMT 2020","3275","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","The default routing option for unprocessable and blocked files is accurate @success @prototype @TEST-238","The default routing option for unprocessable and blocked files is accurate @success @prototype @TEST-238",""
"skipped","Mon Dec 14 18:32:39 GMT 2020","Mon Dec 14 18:32:39 GMT 2020","0","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","A set routing policy for unprocessable files is correctly applied {""fileTypePolicyAction"":""Relay"",""NcfsDecision"":""NA"",""file"":""src/data/input/file1.docx"",""responseCode"":""204"",""fileOutcome"":""File is clean!""} @Fail-app @prototype @TEST-234","A set routing policy for unprocessable files is correctly applied {""fileTypePolicyAction"":""Relay"",""NcfsDecision"":""NA"",""file"":""src/data/input/file1.docx"",""responseCode"":""204"",""fileOutcome"":""File is clean!""} @Fail-app @prototype @TEST-234",""
"skipped","Mon Dec 14 18:32:39 GMT 2020","Mon Dec 14 18:32:39 GMT 2020","0","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","A duplicate user cannot be added {""name"":""tester1"",""email"":""tester1@glasswalltest.co""} @prototype @TEST-186 @Fail-app","A duplicate user cannot be added {""name"":""tester1"",""email"":""tester1@glasswalltest.co""} @prototype @TEST-186 @Fail-app",""
"skipped","Mon Dec 14 18:32:39 GMT 2020","Mon Dec 14 18:32:39 GMT 2020","0","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","I cannot delete my own account @prototype @TEST-191 @Fail-app","I cannot delete my own account @prototype @TEST-191 @Fail-app",""
"skipped","Mon Dec 14 18:32:46 GMT 2020","Mon Dec 14 18:32:46 GMT 2020","0","","dashboard-requests-filtering-by-process-date @dashboard-requests-filtering-by-process-date","","dashboard-requests-filtering-by-process-date @dashboard-requests-filtering-by-process-date","I am able to filter the dashboard requests by time {""timeInterval"":""12 Hours"",""datetimeFrom"":""12"",""datetimeTo"":""current time""} @success @prototype @TEST-152","I am able to filter the dashboard requests by time {""timeInterval"":""12 Hours"",""datetimeFrom"":""12"",""datetimeTo"":""current time""} @success @prototype @TEST-152",""
"skipped","Mon Dec 14 18:32:39 GMT 2020","Mon Dec 14 18:32:39 GMT 2020","0","","request-history-log @request-history-log","","request-history-log @request-history-log","I can filter the log using file id {""filter"":""44444444 - 4444 - 4444 - 4444 - 44444444444"",""filteredFile"":""44444444 - 4444 - 4444 - 4444 - 44444444444""} @prototype @TEST-164","I can filter the log using file id {""filter"":""44444444 - 4444 - 4444 - 4444 - 44444444444"",""filteredFile"":""44444444 - 4444 - 4444 - 4444 - 44444444444""} @prototype @TEST-164",""
"skipped","Mon Dec 14 18:32:39 GMT 2020","Mon Dec 14 18:32:39 GMT 2020","0","","dashboard-requests-metrics-display @dashboard-requests-metrics-display","","dashboard-requests-metrics-display @dashboard-requests-metrics-display","The count of files requests processed is updated based on processing status {""file"":""safe_file.xlsx"",""fileOutcome"":""Safe"",""TFUpdateByValue"":""1"",""TRUpdateByValue"":""1"",""MFUpdateByValue"":""1""} @Fail-app @prototype @TEST-224","The count of files requests processed is updated based on processing status {""file"":""safe_file.xlsx"",""fileOutcome"":""Safe"",""TFUpdateByValue"":""1"",""TRUpdateByValue"":""1"",""MFUpdateByValue"":""1""} @Fail-app @prototype @TEST-224",""
