"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Nov 18 10:55:55 GMT 2020","Wed Nov 18 10:55:55 GMT 2020","0","","content-management-policy-application-to-files @content-management-policy-application-to-files","","content-management-policy-application-to-files @content-management-policy-application-to-files","Content Management policy is correctly applied to processed files {""contentFlags"":""hyperlink"",""flagType"":""disallow"",""fileType"":""jpg"",""file"":""Complete+works+of+shakespeare+hidden+zip_Polyglot_image.jpg"",""fileOutcome"":""htmlReport""} @functional @smoke @TEST-212","Content Management policy is correctly applied to processed files {""contentFlags"":""hyperlink"",""flagType"":""disallow"",""fileType"":""jpg"",""file"":""Complete+works+of+shakespeare+hidden+zip_Polyglot_image.jpg"",""fileOutcome"":""htmlReport""} @functional @smoke @TEST-212",""
"skipped","Wed Nov 18 10:55:56 GMT 2020","Wed Nov 18 10:55:56 GMT 2020","0","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","I can change the outcome of Glasswall Blocked files {""routeOption"":""Relay"",""updatedRouteOption"":""Relay""} @smoke @TEST-187","I can change the outcome of Glasswall Blocked files {""routeOption"":""Relay"",""updatedRouteOption"":""Relay""} @smoke @TEST-187",""
"failed","Wed Nov 18 10:55:52 GMT 2020","Wed Nov 18 10:55:55 GMT 2020","2810","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","I can filter the risk legend {""chart"":""pie"",""fileRisk"":""Safe"",""filteredRisk"":""Safe""} @smoke @TEST-192","I can filter the risk legend {""chart"":""pie"",""fileRisk"":""Safe"",""filteredRisk"":""Safe""} @smoke @TEST-192",""
"skipped","Wed Nov 18 10:55:56 GMT 2020","Wed Nov 18 10:55:56 GMT 2020","0","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","I can only update the non-compliant routes API URL with a valid one {""url"":""glasswallsolutions.com"",""message"":""success""} @smoke @TEST-158_159","I can only update the non-compliant routes API URL with a valid one {""url"":""glasswallsolutions.com"",""message"":""success""} @smoke @TEST-158_159",""
"skipped","Wed Nov 18 10:55:56 GMT 2020","Wed Nov 18 10:55:56 GMT 2020","1","","file-drop-file-analysis-reporting @file-drop-file-analysis-reporting","","file-drop-file-analysis-reporting @file-drop-file-analysis-reporting","I can download the full PDF analysis report for a file {""supportedFile"":""src/data/input/file2.pdf"",""pdfFile"":""file2.pdf""} @smoke @TEST-226","I can download the full PDF analysis report for a file {""supportedFile"":""src/data/input/file2.pdf"",""pdfFile"":""file2.pdf""} @smoke @TEST-226",""
"skipped","Wed Nov 18 10:55:56 GMT 2020","Wed Nov 18 10:55:56 GMT 2020","0","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","A duplicate user cannot be added {""name"":""tester1"",""email"":""tester1@glasswalltest.co""} @smoke @TEST-186","A duplicate user cannot be added {""name"":""tester1"",""email"":""tester1@glasswalltest.co""} @smoke @TEST-186",""
"skipped","Wed Nov 18 10:55:56 GMT 2020","Wed Nov 18 10:55:56 GMT 2020","0","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","I can change the outcome of unprocessable files {""routeOption"":""Refer"",""updatedRouteOption"":""Refer""} @smoke @TEST-183","I can change the outcome of unprocessable files {""routeOption"":""Refer"",""updatedRouteOption"":""Refer""} @smoke @TEST-183",""
"skipped","Wed Nov 18 10:55:55 GMT 2020","Wed Nov 18 10:55:55 GMT 2020","0","","content-management-policy-history @content-management-policy-history","","content-management-policy-history @content-management-policy-history","I can change the number of items displayed on a page {""itemCount"":""100"",""fileCount"":""100""} @smoke @TEST-217","I can change the number of items displayed on a page {""itemCount"":""100"",""fileCount"":""100""} @smoke @TEST-217",""
"skipped","Wed Nov 18 10:55:56 GMT 2020","Wed Nov 18 10:55:56 GMT 2020","0","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","I can change the outcome of unprocessable files {""routeOption"":""Relay"",""updatedRouteOption"":""Relay""} @smoke @TEST-183","I can change the outcome of unprocessable files {""routeOption"":""Relay"",""updatedRouteOption"":""Relay""} @smoke @TEST-183",""
"failed","Wed Nov 18 10:55:52 GMT 2020","Wed Nov 18 10:55:55 GMT 2020","3039","","content-management-policy-application-to-files @content-management-policy-application-to-files","","content-management-policy-application-to-files @content-management-policy-application-to-files","Content Management policy is correctly applied to processed files {""contentFlags"":""embeddedFiles"",""flagType"":""sanitise"",""fileType"":""word"",""file"":""MacroRunCalculator.docm"",""fileOutcome"":""Sanitised""} @functional @smoke @TEST-212","Content Management policy is correctly applied to processed files {""contentFlags"":""embeddedFiles"",""flagType"":""sanitise"",""fileType"":""word"",""file"":""MacroRunCalculator.docm"",""fileOutcome"":""Sanitised""} @functional @smoke @TEST-212",""
"skipped","Wed Nov 18 10:55:55 GMT 2020","Wed Nov 18 10:55:55 GMT 2020","0","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","I can filter the risk legend {""chart"":""line graph"",""fileRisk"":""Allowed By NCFS"",""filteredRisk"":""Allowed By NCFS""} @smoke @TEST-192","I can filter the risk legend {""chart"":""line graph"",""fileRisk"":""Allowed By NCFS"",""filteredRisk"":""Allowed By NCFS""} @smoke @TEST-192",""
"skipped","Wed Nov 18 10:55:55 GMT 2020","Wed Nov 18 10:55:55 GMT 2020","0","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","I can filter the risk legend {""chart"":""pie"",""fileRisk"":""Allowed By NCFS"",""filteredRisk"":""Allowed By NCFS""} @smoke @TEST-192","I can filter the risk legend {""chart"":""pie"",""fileRisk"":""Allowed By NCFS"",""filteredRisk"":""Allowed By NCFS""} @smoke @TEST-192",""
"skipped","Wed Nov 18 10:55:56 GMT 2020","Wed Nov 18 10:55:56 GMT 2020","0","","file-drop-file-process-result-view @file-drop-file-process-result-view","","file-drop-file-process-result-view @file-drop-file-process-result-view","I can see the result of a unrepaired file with the list of structural issues not removed {""fileWithIssues"":""src/data/input/file2.pdf"",""nonrepairedObject"":""Non-conforming image"",""processStatus"":""Your file has been processed""} @smoke @TEST-229","I can see the result of a unrepaired file with the list of structural issues not removed {""fileWithIssues"":""src/data/input/file2.pdf"",""nonrepairedObject"":""Non-conforming image"",""processStatus"":""Your file has been processed""} @smoke @TEST-229",""
"skipped","Wed Nov 18 10:55:56 GMT 2020","Wed Nov 18 10:55:56 GMT 2020","0","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","I cannot delete my own account @smoke @TEST-191","I cannot delete my own account @smoke @TEST-191",""
"skipped","Wed Nov 18 10:55:58 GMT 2020","Wed Nov 18 10:55:58 GMT 2020","0","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","I can edit policy content flags {""FileType"":""excel"",""ContentFlags"":""externalHyperlinks"",""FlagType"":""disallow""} @functional @smoke @TEST-214","I can edit policy content flags {""FileType"":""excel"",""ContentFlags"":""externalHyperlinks"",""FlagType"":""disallow""} @functional @smoke @TEST-214",""
"skipped","Wed Nov 18 10:55:55 GMT 2020","Wed Nov 18 10:55:55 GMT 2020","0","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","I can filter the risk legend {""chart"":""line graph"",""fileRisk"":""Allowed By Policy"",""filteredRisk"":""Allowed By Policy""} @smoke @TEST-192","I can filter the risk legend {""chart"":""line graph"",""fileRisk"":""Allowed By Policy"",""filteredRisk"":""Allowed By Policy""} @smoke @TEST-192",""
"skipped","Wed Nov 18 10:55:56 GMT 2020","Wed Nov 18 10:55:56 GMT 2020","0","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","I can change the outcome of unprocessable files {""routeOption"":""Block"",""updatedRouteOption"":""Block""} @smoke @TEST-183","I can change the outcome of unprocessable files {""routeOption"":""Block"",""updatedRouteOption"":""Block""} @smoke @TEST-183",""
"skipped","Wed Nov 18 10:55:58 GMT 2020","Wed Nov 18 10:55:58 GMT 2020","0","","file-drop-file-processing @file-drop-file-processing","","file-drop-file-processing @file-drop-file-processing","I can process a file through the file drop service {""supportedFile"":""src/data/input/structuralIssues.xlsx"",""fileName"":""structuralIssues.xlsx"",""fileType"":""xlsx"",""processStatus"":""Your file has been processed""} @smoke @TEST-230","I can process a file through the file drop service {""supportedFile"":""src/data/input/structuralIssues.xlsx"",""fileName"":""structuralIssues.xlsx"",""fileType"":""xlsx"",""processStatus"":""Your file has been processed""} @smoke @TEST-230",""
"failed","Wed Nov 18 10:55:56 GMT 2020","Wed Nov 18 10:55:58 GMT 2020","2370","","request-history-log @request-history-log","","request-history-log @request-history-log","I am able to change the number of files displayed on the page {""itemCount"":""25"",""fileCount"":""4""} @smoke @TEST-166","I am able to change the number of files displayed on the page {""itemCount"":""25"",""fileCount"":""4""} @smoke @TEST-166",""
"failed","Wed Nov 18 10:55:56 GMT 2020","Wed Nov 18 10:55:58 GMT 2020","2326","","file-drop-file-processing @file-drop-file-processing","","file-drop-file-processing @file-drop-file-processing","I can process a file through the file drop service {""supportedFile"":""src/data/input/issues.docx"",""fileName"":""issues.docx"",""fileType"":""docx"",""processStatus"":""Your file has been processed""} @smoke @TEST-230","I can process a file through the file drop service {""supportedFile"":""src/data/input/issues.docx"",""fileName"":""issues.docx"",""fileType"":""docx"",""processStatus"":""Your file has been processed""} @smoke @TEST-230",""
"skipped","Wed Nov 18 10:55:58 GMT 2020","Wed Nov 18 10:55:58 GMT 2020","0","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","I can edit policy content flags {""FileType"":""word"",""ContentFlags"":""embeddedFiles"",""FlagType"":""sanitise""} @functional @smoke @TEST-214","I can edit policy content flags {""FileType"":""word"",""ContentFlags"":""embeddedFiles"",""FlagType"":""sanitise""} @functional @smoke @TEST-214",""
