"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 17 15:16:06 GMT 2021","Wed Feb 17 15:16:26 GMT 2021","20400","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @portal @functional @TEST-167","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @portal @functional @TEST-167",""
"failed","Wed Feb 17 15:11:28 GMT 2021","Wed Feb 17 15:16:30 GMT 2021","301720","","content-management-policy-application-to-files @content-management-policy-application-to-files","","content-management-policy-application-to-files @content-management-policy-application-to-files","The current Content Management Policy is correctly applied to processed files {""fileType"":""pdf"",""contentFlag"":""ExternalHyperlinks"",""flagType"":""disallow"",""file"":""Execute+Java+Script_JS_PDF.pdf"",""fileOutcome"":""htmlReport"",""fileExtension"":""Pdf"",""outcomeValue"":""Blocked by Policy""} @functional @fileprocess @TEST-212","The current Content Management Policy is correctly applied to processed files {""fileType"":""pdf"",""contentFlag"":""ExternalHyperlinks"",""flagType"":""disallow"",""file"":""Execute+Java+Script_JS_PDF.pdf"",""fileOutcome"":""htmlReport"",""fileExtension"":""Pdf"",""outcomeValue"":""Blocked by Policy""} @functional @fileprocess @TEST-212",""
"passed","Wed Feb 17 15:08:19 GMT 2021","Wed Feb 17 15:09:00 GMT 2021","40852","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","User can publish a draft Adaptation Policy {""FileType"":""pdf"",""ContentFlag"":""Acroform"",""DraftFlagType"":""disallow"",""CurrentFlagType"":""sanitise""} @portal @functional @TEST-240","User can publish a draft Adaptation Policy {""FileType"":""pdf"",""ContentFlag"":""Acroform"",""DraftFlagType"":""disallow"",""CurrentFlagType"":""sanitise""} @portal @functional @TEST-240",""
"failed","Wed Feb 17 15:06:39 GMT 2021","Wed Feb 17 15:06:41 GMT 2021","2298","","file-drop-file-process-result-view @file-drop-file-process-result-view","","file-drop-file-process-result-view @file-drop-file-process-result-view","User can download the full analysis report of a processed file {""supportedFile"":""src/data/multiset/issues.docx"",""analysisReport"":""issues.docx.xml""} @portal @functional @TEST-227","User can download the full analysis report of a processed file {""supportedFile"":""src/data/multiset/issues.docx"",""analysisReport"":""issues.docx.xml""} @portal @functional @TEST-227",""
"skipped","Wed Feb 17 15:10:02 GMT 2021","Wed Feb 17 15:10:02 GMT 2021","0","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","A existing user record can be update {""username"":""usertoupdate"",""firstname"":""fntoupdate"",""lastname"":""lntoupdate"",""email"":""emailtoupdate@glasswalltest.co"",""newfirstname"":""newfname""} @functional @portal @TEST-update","A existing user record can be update {""username"":""usertoupdate"",""firstname"":""fntoupdate"",""lastname"":""lntoupdate"",""email"":""emailtoupdate@glasswalltest.co"",""newfirstname"":""newfname""} @functional @portal @TEST-update",""
"skipped","Wed Feb 17 15:08:04 GMT 2021","Wed Feb 17 15:08:04 GMT 2021","0","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","A set routing policy for Glasswall blocked files is correctly applied to submitted files {""policyAction"":""relay-glasswallBlockedFiles"",""fileType"":""word"",""contentFlag"":""InternalHyperlinks"",""flagType"":""disallow"",""file"":""file1.docx"",""fileOutcome"":""relayed"",""outcomeValue"":""Allowed by Policy""} @functional @fileprocess @TEST-233","A set routing policy for Glasswall blocked files is correctly applied to submitted files {""policyAction"":""relay-glasswallBlockedFiles"",""fileType"":""word"",""contentFlag"":""InternalHyperlinks"",""flagType"":""disallow"",""file"":""file1.docx"",""fileOutcome"":""relayed"",""outcomeValue"":""Allowed by Policy""} @functional @fileprocess @TEST-233",""
"skipped","Wed Feb 17 15:08:04 GMT 2021","Wed Feb 17 15:08:04 GMT 2021","0","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","User can change the outcome of Glasswall Blocked files {""routeOption"":""block-glasswallBlockedFiles"",""updatedRouteOption"":""Block""} @portal @functional @TEST-187","User can change the outcome of Glasswall Blocked files {""routeOption"":""block-glasswallBlockedFiles"",""updatedRouteOption"":""Block""} @portal @functional @TEST-187",""
"passed","Wed Feb 17 15:07:26 GMT 2021","Wed Feb 17 15:08:22 GMT 2021","55478","","request-history-log @request-history-log","","request-history-log @request-history-log","User can filter the log using file id {""fileId"":""6df836fe-c044-4c01-9470-99211cb79afd"",""datetimeFrom"":""3/02/2021 10:00 AM"",""datetimeTo"":""3/02/2021 16:33 PM""} @portal @functional @TEST-164","User can filter the log using file id {""fileId"":""6df836fe-c044-4c01-9470-99211cb79afd"",""datetimeFrom"":""3/02/2021 10:00 AM"",""datetimeTo"":""3/02/2021 16:33 PM""} @portal @functional @TEST-164",""
"passed","Wed Feb 17 15:06:39 GMT 2021","Wed Feb 17 15:07:16 GMT 2021","36646","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","User can update the non-compliant routes API URL {""url"":""icap-client-qa.uksouth.cloudapp.azure.com""} @portal @functional @TEST-158","User can update the non-compliant routes API URL {""url"":""icap-client-qa.uksouth.cloudapp.azure.com""} @portal @functional @TEST-158",""
"failed","Wed Feb 17 15:06:36 GMT 2021","Wed Feb 17 15:06:39 GMT 2021","3126","","file-drop-file-analysis-reporting @file-drop-file-analysis-reporting","","file-drop-file-analysis-reporting @file-drop-file-analysis-reporting","User can download the full XML analysis report for a file {""supportedFile"":""src/data/multiset/file1.docx"",""xmlFile"":""file1.xml""} @functional @portal @filedrop @TEST-225","User can download the full XML analysis report for a file {""supportedFile"":""src/data/multiset/file1.docx"",""xmlFile"":""file1.xml""} @functional @portal @filedrop @TEST-225",""
