"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 08 19:18:30 GMT 2021","Mon Feb 08 19:19:04 GMT 2021","34188","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","I can add a new user to the ui {""username"":""tester1"",""firstname"":""autotestfn"",""lastname"":""autotestln"",""email"":""tester1@glasswalltest.co""} @functional @TEST-171 @portal","I can add a new user to the ui {""username"":""tester1"",""firstname"":""autotestfn"",""lastname"":""autotestln"",""email"":""tester1@glasswalltest.co""} @functional @TEST-171 @portal",""
"failed","Mon Feb 08 19:20:59 GMT 2021","Mon Feb 08 19:21:31 GMT 2021","31943","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","A existing user record can be update {""username"":""usertoupdate"",""firstname"":""fntoupdate"",""lastname"":""lntoupdate"",""email"":""emailtoupdate@glasswalltest.co"",""newfirstname"":""newfname""} @functional @portal @TEST-update","A existing user record can be update {""username"":""usertoupdate"",""firstname"":""fntoupdate"",""lastname"":""lntoupdate"",""email"":""emailtoupdate@glasswalltest.co"",""newfirstname"":""newfname""} @functional @portal @TEST-update",""
"passed","Mon Feb 08 19:17:54 GMT 2021","Mon Feb 08 19:18:15 GMT 2021","20956","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""12 Hours"",""datetimeFrom"":""12"",""datetimeTo"":""current time""} @portal @functional @TEST-167","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""12 Hours"",""datetimeFrom"":""12"",""datetimeTo"":""current time""} @portal @functional @TEST-167",""
"passed","Mon Feb 08 19:17:32 GMT 2021","Mon Feb 08 19:17:59 GMT 2021","26705","","content-management-previous-policy @content-management-previous-policy","","content-management-previous-policy @content-management-previous-policy","User can view previous Policy details @portal @functional @TEST-218","User can view previous Policy details @portal @functional @TEST-218",""
"passed","Mon Feb 08 19:19:20 GMT 2021","Mon Feb 08 19:20:00 GMT 2021","40523","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","User can publish a draft Adaptation Policy {""FileType"":""pdf"",""ContentFlag"":""Acroform"",""DraftFlagType"":""disallow"",""CurrentFlagType"":""sanitise""} @portal @functional @TEST-240","User can publish a draft Adaptation Policy {""FileType"":""pdf"",""ContentFlag"":""Acroform"",""DraftFlagType"":""disallow"",""CurrentFlagType"":""sanitise""} @portal @functional @TEST-240",""
"passed","Mon Feb 08 19:18:15 GMT 2021","Mon Feb 08 19:18:36 GMT 2021","20904","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""24 Hours"",""datetimeFrom"":""24"",""datetimeTo"":""current time""} @portal @functional @TEST-167","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""24 Hours"",""datetimeFrom"":""24"",""datetimeTo"":""current time""} @portal @functional @TEST-167",""
"passed","Mon Feb 08 19:17:59 GMT 2021","Mon Feb 08 19:18:33 GMT 2021","33816","","content-management-previous-policy @content-management-previous-policy","","content-management-previous-policy @content-management-previous-policy","User can activate a previous policy @portal @functional @TEST-219","User can activate a previous policy @portal @functional @TEST-219",""
"passed","Mon Feb 08 19:18:30 GMT 2021","Mon Feb 08 19:18:51 GMT 2021","20769","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","User can change the outcome of Glasswall Blocked files {""routeOption"":""block-glasswallBlockedFiles"",""updatedRouteOption"":""Block""} @portal @functional @TEST-187","User can change the outcome of Glasswall Blocked files {""routeOption"":""block-glasswallBlockedFiles"",""updatedRouteOption"":""Block""} @portal @functional @TEST-187",""
"passed","Mon Feb 08 19:19:46 GMT 2021","Mon Feb 08 19:20:09 GMT 2021","22767","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","The request log is sorted by timestamp, newest to oldest @portal @functional @TEST-242","The request log is sorted by timestamp, newest to oldest @portal @functional @TEST-242",""
"passed","Mon Feb 08 19:20:09 GMT 2021","Mon Feb 08 19:20:34 GMT 2021","24760","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","Transactions can be sorted by time @portal @functional @TEST-243","Transactions can be sorted by time @portal @functional @TEST-243",""
"failed","Mon Feb 08 19:20:26 GMT 2021","Mon Feb 08 19:20:59 GMT 2021","32658","","user-records-admin @user-records-admin","","user-records-admin @user-records-admin","I can delete another user from the page {""email"":""recordtodelete@glasswalltest.co""} @functional @TEST-172 @portal","I can delete another user from the page {""email"":""recordtodelete@glasswalltest.co""} @functional @TEST-172 @portal",""
