"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 24 11:00:10 GMT 2020","Tue Nov 24 11:00:32 GMT 2020","22313","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","A user can cancel any updates that they have done to the policy by pressing cancel {""FileType"":""word"",""ContentFlags"":""embeddedFiles"",""CurrentFlagType"":""disallow"",""ChangedFlagType"":""sanitise""} @success @functional @smoke @TEST-213","A user can cancel any updates that they have done to the policy by pressing cancel {""FileType"":""word"",""ContentFlags"":""embeddedFiles"",""CurrentFlagType"":""disallow"",""ChangedFlagType"":""sanitise""} @success @functional @smoke @TEST-213",""
"passed","Tue Nov 24 11:01:56 GMT 2020","Tue Nov 24 11:02:35 GMT 2020","39230","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","A user is able to change all content flags for all file type in policy page {""FileType"":""pdf"",""FlagType"":""disallow""} @success @functional @smoke @TEST-215","A user is able to change all content flags for all file type in policy page {""FileType"":""pdf"",""FlagType"":""disallow""} @success @functional @smoke @TEST-215",""
"failed","Tue Nov 24 11:00:33 GMT 2020","Tue Nov 24 11:00:44 GMT 2020","10955","","file-drop-file-processing @file-drop-file-processing","","file-drop-file-processing @file-drop-file-processing","An error message is produced when file drop is unable to process a file {""file"":""src/data/input/test2.pdf"",""error"":""This free service is currently limited to a maximum file size of 3.5MB""} @success @smoke @TEST-231","An error message is produced when file drop is unable to process a file {""file"":""src/data/input/test2.pdf"",""error"":""This free service is currently limited to a maximum file size of 3.5MB""} @success @smoke @TEST-231",""
"passed","Tue Nov 24 11:00:54 GMT 2020","Tue Nov 24 11:01:16 GMT 2020","22217","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","I can edit policy content flags {""FileType"":""excel"",""ContentFlags"":""externalHyperlinks"",""FlagType"":""disallow""} @success @functional @smoke @TEST-214","I can edit policy content flags {""FileType"":""excel"",""ContentFlags"":""externalHyperlinks"",""FlagType"":""disallow""} @success @functional @smoke @TEST-214",""
"passed","Tue Nov 24 11:00:39 GMT 2020","Tue Nov 24 11:01:07 GMT 2020","27354","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","filter the log by file type {""filter"":""pdf"",""filteredFile"":""Pdf""} @success @functional @smoke @TEST-163","filter the log by file type {""filter"":""pdf"",""filteredFile"":""Pdf""} @success @functional @smoke @TEST-163",""
"passed","Tue Nov 24 11:00:15 GMT 2020","Tue Nov 24 11:00:28 GMT 2020","12663","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","I can change the outcome of unprocessable files {""routeOption"":""Relay"",""updatedRouteOption"":""Relay""} @success @smoke @TEST-183","I can change the outcome of unprocessable files {""routeOption"":""Relay"",""updatedRouteOption"":""Relay""} @success @smoke @TEST-183",""
"failed","Tue Nov 24 10:59:36 GMT 2020","Tue Nov 24 10:59:47 GMT 2020","11062","","file-drop-file-process-result-view @file-drop-file-process-result-view","","file-drop-file-process-result-view @file-drop-file-process-result-view","I can see the result of a repaired file with the issues removed {""activeContentFile"":""src/data/input/file1.docx"",""activeContent"":""Internal Hyperlinks present in CT_Bookmark"",""repairedObject"":""APP segment removed"",""processStatus"":""Your file has been processed""} @Fail-app @smoke @TEST-228","I can see the result of a repaired file with the issues removed {""activeContentFile"":""src/data/input/file1.docx"",""activeContent"":""Internal Hyperlinks present in CT_Bookmark"",""repairedObject"":""APP segment removed"",""processStatus"":""Your file has been processed""} @Fail-app @smoke @TEST-228",""
"failed","Tue Nov 24 11:01:38 GMT 2020","Tue Nov 24 11:01:49 GMT 2020","10437","","dashboard-requests-filtering-by-process-date @dashboard-requests-filtering-by-process-date","","dashboard-requests-filtering-by-process-date @dashboard-requests-filtering-by-process-date","I am able to filter the dashboard requests by time {""timeInterval"":""12 Hours"",""datetimeFrom"":""12"",""datetimeTo"":""current time""} @success @smoke @TEST-151_time","I am able to filter the dashboard requests by time {""timeInterval"":""12 Hours"",""datetimeFrom"":""12"",""datetimeTo"":""current time""} @success @smoke @TEST-151_time",""
"passed","Tue Nov 24 11:02:11 GMT 2020","Tue Nov 24 11:02:33 GMT 2020","21896","","request-history-file-detail-view @request-history-file-detail-view","","request-history-file-detail-view @request-history-file-detail-view","I am able to view more detail on a file @functional @smoke @TEST-169 @Fail-Code","I am able to view more detail on a file @functional @smoke @TEST-169 @Fail-Code",""
"passed","Tue Nov 24 10:59:59 GMT 2020","Tue Nov 24 11:00:15 GMT 2020","16603","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","I can only update the non-compliant routes API URL with a valid one {""url"":""invalidurl"",""message"":""error""} @smoke @TEST-158_159 @Fail-app","I can only update the non-compliant routes API URL with a valid one {""url"":""invalidurl"",""message"":""error""} @smoke @TEST-158_159 @Fail-app",""
"failed","Tue Nov 24 11:00:10 GMT 2020","Tue Nov 24 11:00:21 GMT 2020","11134","","file-drop-file-processing @file-drop-file-processing","","file-drop-file-processing @file-drop-file-processing","I can process a file through the file drop service {""supportedFile"":""src/data/input/structuralIssues.xlsx"",""fileName"":""structuralIssues.xlsx"",""fileType"":""xlsx"",""processStatus"":""Your file has been processed""} @success @smoke @TEST-230","I can process a file through the file drop service {""supportedFile"":""src/data/input/structuralIssues.xlsx"",""fileName"":""structuralIssues.xlsx"",""fileType"":""xlsx"",""processStatus"":""Your file has been processed""} @success @smoke @TEST-230",""
